STATEFP10,COUNTYFP10,TRACTCE10,id,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geo_id,census_tra,county,estimate,error,year,tract_area,WHPWeigh_1,TOT_POP_19,CNTY_AREA
6,93,500,6093000500,5,Census Tract,G5020,S,3191353023,9853821,41.7481348,-123.3068694,1400000US06093000500,5,Siskiyou County,NA,NA,2020,3201206798,2.884400572,43468,16441086238
6,93,400,6093000400,4,Census Tract,G5020,S,533276182,3118262,41.9466483,-122.6348078,1400000US06093000400,4,Siskiyou County,NA,NA,2020,536394287.7,2.884400572,43468,16441086238
6,93,1200,6093001200,12,Census Tract,G5020,S,3191027350,7990908,41.4116025,-121.8260568,1400000US06093001200,12,Siskiyou County,1127,1127,2020,3199019632,2.884400572,43468,16441086238
6,93,300,6093000300,3,Census Tract,G5020,S,1422920785,14083548,41.7831006,-122.3292299,1400000US06093000300,3,Siskiyou County,3891,3891,2020,1437004184,2.884400572,43468,16441086238
6,93,1000,6093001000,10,Census Tract,G5020,S,406622214,2089302,41.3441729,-122.3332707,1400000US06093001000,10,Siskiyou County,NA,NA,2020,408711497.1,2.884400572,43468,16441086238
6,93,100,6093000100,1,Census Tract,G5020,S,860014047,44664518,41.819927,-121.6337562,1400000US06093000100,1,Siskiyou County,1097,1097,2020,904678661.4,2.884400572,43468,16441086238
6,93,900,6093000900,9,Census Tract,G5020,S,613475025,9799518,41.4800873,-122.427147,1400000US06093000900,9,Siskiyou County,NA,NA,2020,623274633.4,2.884400572,43468,16441086238
6,93,702,6093000702,7.02,Census Tract,G5020,S,35800911,119539,41.7322521,-122.6201724,1400000US06093000702,7.02,Siskiyou County,3822,3822,2020,35920444.55,2.884400572,43468,16441086238
6,93,703,6093000703,7.03,Census Tract,G5020,S,5033756,14100,41.7431803,-122.6399825,1400000US06093000703,7.03,Siskiyou County,3700,3700,2020,5047854.974,2.884400572,43468,16441086238
6,93,701,6093000701,7.01,Census Tract,G5020,S,715150294,1172689,41.6608649,-122.6745712,1400000US06093000701,7.01,Siskiyou County,3715,3715,2020,716323077.5,2.884400572,43468,16441086238
6,95,252105,6095252105,2521.05,Census Tract,G5020,S,2657585,10968,38.0806409,-122.1856811,1400000US06095252105,2521.05,Solano County,3133,3133,2020,2668552.236,1.050433323,441829,2347147562
6,95,251000,6095251000,2510,Census Tract,G5020,S,727397,0,38.1011243,-122.2485415,1400000US06095251000,2510,Solano County,2636,2636,2020,727393.273,1.050433323,441829,2347147562
6,95,251300,6095251300,2513,Census Tract,G5020,S,1254981,0,38.1146854,-122.235826,1400000US06095251300,2513,Solano County,3115,3115,2020,1254981.752,1.050433323,441829,2347147562
6,95,251400,6095251400,2514,Census Tract,G5020,S,2256222,0,38.1237134,-122.23956,1400000US06095251400,2514,Solano County,5686,5686,2020,2256228.915,1.050433323,441829,2347147562
6,95,251500,6095251500,2515,Census Tract,G5020,S,1376732,0,38.111521,-122.2497147,1400000US06095251500,2515,Solano County,3973,3973,2020,1376729.98,1.050433323,441829,2347147562
6,95,251600,6095251600,2516,Census Tract,G5020,S,861227,212332,38.1083885,-122.2622993,1400000US06095251600,2516,Solano County,2482,2482,2020,1073561.62,1.050433323,441829,2347147562
6,1,404800,6001404800,4048,Census Tract,G5020,S,628405,0,37.8055076,-122.2131962,1400000US06001404800,4048,Alameda County,2650,2650,2020,628406.813,0.708328095,1656754,2126920907
6,1,450750,6001450750,4507.5,Census Tract,G5020,S,1710186,0,37.705381,-121.8610103,1400000US06001450750,4507.5,Alameda County,5933,5933,2020,1710185.243,0.708328095,1656754,2126920907
6,1,451403,6001451403,4514.03,Census Tract,G5020,S,679874,0,37.6912319,-121.7842461,1400000US06001451403,4514.03,Alameda County,2367,2367,2020,679872.061,0.708328095,1656754,2126920907
6,1,451505,6001451505,4515.05,Census Tract,G5020,S,1373459,0,37.6894445,-121.7246715,1400000US06001451505,4515.05,Alameda County,3608,3608,2020,1373456.894,0.708328095,1656754,2126920907
6,1,451506,6001451506,4515.06,Census Tract,G5020,S,851134,0,37.6833516,-121.7291862,1400000US06001451506,4515.06,Alameda County,3542,3542,2020,851135.551,0.708328095,1656754,2126920907
6,1,451704,6001451704,4517.04,Census Tract,G5020,S,2005363,0,37.6621234,-121.7900629,1400000US06001451704,4517.04,Alameda County,4692,4692,2020,2005364.147,0.708328095,1656754,2126920907
6,99,3400,6099003400,34,Census Tract,G5020,S,906281885,1177250,37.3260075,-121.1936646,1400000US06099003400,34,Stanislaus County,1590,1590,2020,907459399.1,0.781463462,543194,3921018697
6,99,3300,6099003300,33,Census Tract,G5020,S,641671471,2631241,37.4975422,-121.3425676,1400000US06099003300,33,Stanislaus County,6353,6353,2020,644302120.2,0.781463462,543194,3921018697
6,19,3805,6019003805,38.05,Census Tract,G5020,S,2249851,0,36.7785154,-119.8542883,1400000US06019003805,38.05,Fresno County,7878,7878,2020,2249843.04,0.91555505,984521,15568749951
6,19,5503,6019005503,55.03,Census Tract,G5020,S,18457269,810675,36.9047402,-119.7675337,1400000US06019005503,55.03,Fresno County,5984,5984,2020,19267896.52,0.91555505,984521,15568749951
6,19,4301,6019004301,43.01,Census Tract,G5020,S,5418527,278085,36.8461075,-119.8416132,1400000US06019004301,43.01,Fresno County,4326,4326,2020,5696614.659,0.91555505,984521,15568749951
6,13,305000,6013305000,3050,Census Tract,G5020,S,8130692,1383116,38.0142971,-121.8300077,1400000US06013305000,3050,Contra Costa County,6078,6078,2020,9513803.807,1.201976939,1142251,2082117208
6,13,306002,6013306002,3060.02,Census Tract,G5020,S,7500124,1806211,38.0077971,-121.761924,1400000US06013306002,3060.02,Contra Costa County,4594,4594,2020,9306339.435,1.201976939,1142251,2082117208
6,13,307205,6013307205,3072.05,Census Tract,G5020,S,3076555,0,37.9860335,-121.829459,1400000US06013307205,3072.05,Contra Costa County,8047,8047,2020,3076552.784,1.201976939,1142251,2082117208
6,13,309000,6013309000,3090,Census Tract,G5020,S,9907973,8908992,38.0392742,-121.8641513,1400000US06013309000,3090,Contra Costa County,3541,3541,2020,18816947.34,1.201976939,1142251,2082117208
6,13,310000,6013310000,3100,Census Tract,G5020,S,1981454,0,38.0264818,-121.8917738,1400000US06013310000,3100,Contra Costa County,6096,6096,2020,1981460.975,1.201976939,1142251,2082117208
6,13,313103,6013313103,3131.03,Census Tract,G5020,S,14007838,0,37.9809289,-121.8754202,1400000US06013313103,3131.03,Contra Costa County,NA,NA,2020,14007839.7,1.201976939,1142251,2082117208
6,41,108100,6041108100,1081,Census Tract,G5020,S,7090051,0,38.0178676,-122.5626436,1400000US06041108100,1081,Marin County,6629,6629,2020,7090058.615,1.509969463,259943,2144961385
6,41,108200,6041108200,1082,Census Tract,G5020,S,4739038,0,37.9988823,-122.5476062,1400000US06041108200,1082,Marin County,NA,NA,2020,4739039.306,1.509969463,259943,2144961385
6,41,110100,6041110100,1101,Census Tract,G5020,S,6743757,188908,37.9818141,-122.5104321,1400000US06041110100,1101,Marin County,5667,5667,2020,6932659.926,1.509969463,259943,2144961385
6,41,110200,6041110200,1102,Census Tract,G5020,S,9156998,3834086,37.985633,-122.474165,1400000US06041110200,1102,Marin County,5110,5110,2020,12991093.7,1.509969463,259943,2144961385
6,41,111000,6041111000,1110,Census Tract,G5020,S,2321959,0,37.9702856,-122.5368786,1400000US06041111000,1110,Marin County,NA,NA,2020,2321957.759,1.509969463,259943,2144961385
6,41,112100,6041112100,1121,Census Tract,G5020,S,2925442,0,37.9610287,-122.5205522,1400000US06041112100,1121,Marin County,4500,4500,2020,2925441.825,1.509969463,259943,2144961385
6,41,124100,6041124100,1241,Census Tract,G5020,S,5906174,3072805,37.9026341,-122.4888202,1400000US06041124100,1241,Marin County,5801,5801,2020,8978979.452,1.509969463,259943,2144961385
6,41,124200,6041124200,1242,Census Tract,G5020,S,10372588,7552972,37.8787769,-122.4496504,1400000US06041124200,1242,Marin County,5303,5303,2020,17925560.61,1.509969463,259943,2144961385
6,41,125000,6041125000,1250,Census Tract,G5020,S,2480951,1377449,37.8886599,-122.5058805,1400000US06041125000,1250,Marin County,4252,4252,2020,3858403.708,1.509969463,259943,2144961385
6,41,126100,6041126100,1261,Census Tract,G5020,S,5298032,0,37.912151,-122.540486,1400000US06041126100,1261,Marin County,6283,6283,2020,5298034.471,1.509969463,259943,2144961385
6,41,126200,6041126200,1262,Census Tract,G5020,S,3423392,429096,37.899975,-122.5225708,1400000US06041126200,1262,Marin County,4347,4347,2020,3852490.355,1.509969463,259943,2144961385
6,41,127000,6041127000,1270,Census Tract,G5020,S,4482691,0,37.9104404,-122.5585052,1400000US06041127000,1270,Marin County,4660,4660,2020,4482693.238,1.509969463,259943,2144961385
6,41,128200,6041128200,1282,Census Tract,G5020,S,3941283,38514,37.8939641,-122.5498544,1400000US06041128200,1282,Marin County,5246,5246,2020,3979798.036,1.509969463,259943,2144961385
6,41,129000,6041129000,1290,Census Tract,G5020,S,1284780,0,37.8692756,-122.513094,1400000US06041129000,1290,Marin County,2713,2713,2020,1284778.945,1.509969463,259943,2144961385
6,79,12102,6079012102,121.02,Census Tract,G5020,S,3105827,126995,35.1222342,-120.6245239,1400000US06079012102,121.02,San Luis Obispo County,5567,5567,2020,3232827.216,2.065558081,282165,9364791750
6,1,420100,6001420100,4201,Census Tract,G5020,S,542768,0,37.8947177,-122.2910571,1400000US06001420100,4201,Alameda County,2528,2528,2020,542766.265,0.708328095,1656754,2126920907
6,1,436401,6001436401,4364.01,Census Tract,G5020,S,3116535,0,37.6715228,-122.0650914,1400000US06001436401,4364.01,Alameda County,NA,NA,2020,3116539.096,0.708328095,1656754,2126920907
6,95,251702,6095251702,2517.02,Census Tract,G5020,S,579697,0,38.1221051,-122.2687097,1400000US06095251702,2517.02,Solano County,2579,2579,2020,579694.943,1.050433323,441829,2347147562
6,95,251901,6095251901,2519.01,Census Tract,G5020,S,3147389,239322,38.1375695,-122.2403065,1400000US06095251901,2519.01,Solano County,5200,5200,2020,3386704.359,1.050433323,441829,2347147562
6,95,251902,6095251902,2519.02,Census Tract,G5020,S,2045543,0,38.1480354,-122.244108,1400000US06095251902,2519.02,Solano County,5687,5687,2020,2045542.177,1.050433323,441829,2347147562
6,95,251903,6095251903,2519.03,Census Tract,G5020,S,2569631,14062,38.1478379,-122.2282174,1400000US06095251903,2519.03,Solano County,5983,5983,2020,2583688.564,1.050433323,441829,2347147562
6,95,253106,6095253106,2531.06,Census Tract,G5020,S,1093169,0,38.3417498,-121.9660442,1400000US06095253106,2531.06,Solano County,3795,3795,2020,1093168.611,1.050433323,441829,2347147562
6,95,251803,6095251803,2518.03,Census Tract,G5020,S,3375520,1772464,38.1357308,-122.2650034,1400000US06095251803,2518.03,Solano County,4799,4799,2020,5147989.383,1.050433323,441829,2347147562
6,95,251804,6095251804,2518.04,Census Tract,G5020,S,1654747,1026944,38.1503908,-122.282969,1400000US06095251804,2518.04,Solano County,2969,2969,2020,2681690.643,1.050433323,441829,2347147562
6,95,250106,6095250106,2501.06,Census Tract,G5020,S,18894944,31375,38.136068,-122.1860515,1400000US06095250106,2501.06,Solano County,3726,3726,2020,18926316.76,1.050433323,441829,2347147562
6,1,436602,6001436602,4366.02,Census Tract,G5020,S,892099,0,37.6518299,-122.0851774,1400000US06001436602,4366.02,Alameda County,4765,4765,2020,892097.027,0.708328095,1656754,2126920907
6,1,405100,6001405100,4051,Census Tract,G5020,S,1260410,0,37.811433,-122.2322066,1400000US06001405100,4051,Alameda County,4285,4285,2020,1260409.759,0.708328095,1656754,2126920907
6,1,404900,6001404900,4049,Census Tract,G5020,S,1011875,0,37.8041479,-122.2215015,1400000US06001404900,4049,Alameda County,4253,4253,2020,1011871.384,0.708328095,1656754,2126920907
6,1,451703,6001451703,4517.03,Census Tract,G5020,S,1720327,0,37.6673232,-121.8010388,1400000US06001451703,4517.03,Alameda County,4150,4150,2020,1720329.785,0.708328095,1656754,2126920907
6,99,4000,6099004000,40,Census Tract,G5020,S,156149743,1805543,37.6497629,-121.1440457,1400000US06099004000,40,Stanislaus County,4100,4100,2020,157955268,0.781463462,543194,3921018697
6,75,31201,6075031201,312.01,Census Tract,G5020,S,512112,0,37.7217815,-122.4573371,1400000US06075031201,312.01,San Francisco County,7025,7025,2020,512109.827,0.16803158,874961,600655948.9
6,75,31202,6075031202,312.02,Census Tract,G5020,S,309420,0,37.7193286,-122.4523956,1400000US06075031202,312.02,San Francisco County,3306,3306,2020,309418.878,0.16803158,874961,600655948.9
6,75,31301,6075031301,313.01,Census Tract,G5020,S,451592,0,37.7193281,-122.4678661,1400000US06075031301,313.01,San Francisco County,4069,4069,2020,451590.222,0.16803158,874961,600655948.9
6,13,314102,6013314102,3141.02,Census Tract,G5020,S,4613667,914339,38.0314011,-121.9170283,1400000US06013314102,3141.02,Contra Costa County,6631,6631,2020,5528004.412,1.201976939,1142251,2082117208
6,13,307101,6013307101,3071.01,Census Tract,G5020,S,2132789,0,37.9866768,-121.8155798,1400000US06013307101,3071.01,Contra Costa County,4485,4485,2020,2132792.071,1.201976939,1142251,2082117208
6,13,307102,6013307102,3071.02,Census Tract,G5020,S,1603153,0,38.0004738,-121.8155705,1400000US06013307102,3071.02,Contra Costa County,5850,5850,2020,1603150.945,1.201976939,1142251,2082117208
6,13,307201,6013307201,3072.01,Census Tract,G5020,S,1552319,0,38.0025702,-121.8485743,1400000US06013307201,3072.01,Contra Costa County,4234,4234,2020,1552316.157,1.201976939,1142251,2082117208
6,13,307202,6013307202,3072.02,Census Tract,G5020,S,703981,0,38.0037021,-121.8278013,1400000US06013307202,3072.02,Contra Costa County,4443,4443,2020,703982.592,1.201976939,1142251,2082117208
6,13,307204,6013307204,3072.04,Census Tract,G5020,S,1499997,0,37.9946847,-121.8308707,1400000US06013307204,3072.04,Contra Costa County,4306,4306,2020,1499995.393,1.201976939,1142251,2082117208
6,41,128100,6041128100,1281,Census Tract,G5020,S,9199491,0,37.8717863,-122.5317489,1400000US06041128100,1281,Marin County,7380,7380,2020,9199490.929,1.509969463,259943,2144961385
6,41,104300,6041104300,1043,Census Tract,G5020,S,9691493,3565444,38.0772871,-122.5011285,1400000US06041104300,1043,Marin County,1731,1731,2020,13256953.8,1.509969463,259943,2144961385
6,41,132100,6041132100,1321,Census Tract,G5020,S,42866847,10752772,37.9216421,-122.6984111,1400000US06041132100,1321,Marin County,1926,1926,2020,53619643.44,1.509969463,259943,2144961385
6,41,106001,6041106001,1060.01,Census Tract,G5020,S,12112819,1629242,38.0300902,-122.5177252,1400000US06041106001,1060.01,Marin County,4584,4584,2020,13742074.73,1.509969463,259943,2144961385
6,41,102202,6041102202,1022.02,Census Tract,G5020,S,3162535,0,38.1166035,-122.5912651,1400000US06041102202,1022.02,Marin County,5391,5391,2020,3162536.759,1.509969463,259943,2144961385
6,41,102203,6041102203,1022.03,Census Tract,G5020,S,2721281,0,38.1104411,-122.5703276,1400000US06041102203,1022.03,Marin County,5800,5800,2020,2721283.122,1.509969463,259943,2144961385
6,67,5402,6067005402,54.02,Census Tract,G5020,S,5484290,207563,38.5897818,-121.432067,1400000US06067005402,54.02,Sacramento County,2621,2621,2020,5691854.716,0.629024698,1524553,2575386474
6,1,442302,6001442302,4423.02,Census Tract,G5020,S,949356,0,37.5362404,-121.9601239,1400000US06001442302,4423.02,Alameda County,6342,6342,2020,949355.523,0.708328095,1656754,2126920907
6,1,406602,6001406602,4066.02,Census Tract,G5020,S,414724,0,37.7964782,-122.2143072,1400000US06001406602,4066.02,Alameda County,2417,2417,2020,414725.104,0.708328095,1656754,2126920907
6,1,443322,6001443322,4433.22,Census Tract,G5020,S,1148282,0,37.482983,-121.9198352,1400000US06001443322,4433.22,Alameda County,3284,3284,2020,1148279.249,0.708328095,1656754,2126920907
6,1,450745,6001450745,4507.45,Census Tract,G5020,S,5323256,1969293,37.6803328,-121.8519308,1400000US06001450745,4507.45,Alameda County,6493,6493,2020,7292545.646,0.708328095,1656754,2126920907
6,37,920334,6037920334,9203.34,Census Tract,G5020,S,2780846,21085,34.3873773,-118.5672498,1400000US06037920334,9203.34,Los Angeles County,5882,5882,2020,2801933.784,0.505910687,10081570,12300987365
6,37,141500,6037141500,1415,Census Tract,G5020,S,3331525,0,34.1405078,-118.4786426,1400000US06037141500,1415,Los Angeles County,3015,3015,2020,3331526.46,0.505910687,10081570,12300987365
6,37,800327,6037800327,8003.27,Census Tract,G5020,S,5668714,0,34.1560251,-118.7447837,1400000US06037800327,8003.27,Los Angeles County,NA,NA,2020,5668709.864,0.505910687,10081570,12300987365
6,37,800331,6037800331,8003.31,Census Tract,G5020,S,1908265,0,34.1572785,-118.7998208,1400000US06037800331,8003.31,Los Angeles County,NA,NA,2020,1908261.755,0.505910687,10081570,12300987365
6,37,800332,6037800332,8003.32,Census Tract,G5020,S,4805507,0,34.1616929,-118.7720749,1400000US06037800332,8003.32,Los Angeles County,NA,NA,2020,4805507.807,0.505910687,10081570,12300987365
6,111,7903,6111007903,79.03,Census Tract,G5020,S,3848056,31113,34.2971039,-118.7529854,1400000US06111007903,79.03,Ventura County,5206,5206,2020,3879171.454,1.49877171,847263,5714971190
6,111,7606,6111007606,76.06,Census Tract,G5020,S,13768482,0,34.2959376,-118.90313,1400000US06111007606,76.06,Ventura County,NA,NA,2020,13768484.82,1.49877171,847263,5714971190
6,107,1400,6107001400,14,Census Tract,G5020,S,124522034,0,36.3259262,-119.1202601,1400000US06107001400,14,Tulare County,4691,4691,2020,124522027.6,1.326759054,461898,12531102331
6,107,100,6107000100,1,Census Tract,G5020,S,2726653151,13360778,36.5233796,-118.8365594,1400000US06107000100,1,Tulare County,NA,NA,2020,2740013276,1.326759054,461898,12531102331
6,107,302,6107000302,3.02,Census Tract,G5020,S,131133286,0,36.4518121,-119.4468987,1400000US06107000302,3.02,Tulare County,3065,3065,2020,131133309.7,1.326759054,461898,12531102331
6,107,1301,6107001301,13.01,Census Tract,G5020,S,21977996,0,36.3597156,-119.251738,1400000US06107001301,13.01,Tulare County,NA,NA,2020,21977997.97,1.326759054,461898,12531102331
6,107,1601,6107001601,16.01,Census Tract,G5020,S,2387147,0,36.3027673,-119.2038681,1400000US06107001601,16.01,Tulare County,6053,6053,2020,2387152.37,1.326759054,461898,12531102331
6,107,1302,6107001302,13.02,Census Tract,G5020,S,11177779,0,36.3354354,-119.2516095,1400000US06107001302,13.02,Tulare County,NA,NA,2020,11177784.53,1.326759054,461898,12531102331
6,111,3100,6111003100,31,Census Tract,G5020,S,3949707,0,34.2173085,-119.1684337,1400000US06111003100,31,Ventura County,NA,NA,2020,3949703.86,1.49877171,847263,5714971190
6,111,5908,6111005908,59.08,Census Tract,G5020,S,1846110,0,34.179195,-118.9225558,1400000US06111005908,59.08,Ventura County,2867,2867,2020,1846110.743,1.49877171,847263,5714971190
6,111,1301,6111001301,13.01,Census Tract,G5020,S,3441061,166671,34.2788511,-119.1565313,1400000US06111001301,13.01,Ventura County,NA,NA,2020,3607720.334,1.49877171,847263,5714971190
6,111,7300,6111007300,73,Census Tract,G5020,S,142905088,2847294,34.1040633,-118.9803373,1400000US06111007300,73,Ventura County,2026,2026,2020,145752397.7,1.49877171,847263,5714971190
6,111,1201,6111001201,12.01,Census Tract,G5020,S,6640904,3104,34.2996993,-119.1600923,1400000US06111001201,12.01,Ventura County,5117,5117,2020,6644032.18,1.49877171,847263,5714971190
6,111,1202,6111001202,12.02,Census Tract,G5020,S,2968350,487,34.2820947,-119.1878275,1400000US06111001202,12.02,Ventura County,7259,7259,2020,2968831.063,1.49877171,847263,5714971190
6,111,1204,6111001204,12.04,Census Tract,G5020,S,120970410,21002,34.3562588,-119.2271059,1400000US06111001204,12.04,Ventura County,2831,2831,2020,120991427.9,1.49877171,847263,5714971190
6,111,302,6111000302,3.02,Census Tract,G5020,S,103562858,34225,34.4088728,-118.8702018,1400000US06111000302,3.02,Ventura County,8086,8086,2020,103597046,1.49877171,847263,5714971190
6,111,1401,6111001401,14.01,Census Tract,G5020,S,1355184,0,34.2736288,-119.1790274,1400000US06111001401,14.01,Ventura County,4045,4045,2020,1355184.669,1.49877171,847263,5714971190
6,111,1302,6111001302,13.02,Census Tract,G5020,S,3548566,134000,34.2870514,-119.1362243,1400000US06111001302,13.02,Ventura County,2925,2925,2020,3682548.606,1.49877171,847263,5714971190
6,111,1502,6111001502,15.02,Census Tract,G5020,S,2606557,2752,34.263207,-119.2208044,1400000US06111001502,15.02,Ventura County,NA,NA,2020,2609313.572,1.49877171,847263,5714971190
6,37,310900,6037310900,3109,Census Tract,G5020,S,2172994,0,34.1813842,-118.3309896,1400000US06037310900,3109,Los Angeles County,6144,6144,2020,2172993.155,0.505910687,10081570,12300987365
6,37,910712,6037910712,9107.12,Census Tract,G5020,S,2061615,9189,34.5516547,-118.0529587,1400000US06037910712,9107.12,Los Angeles County,3046,3046,2020,2070803.056,0.505910687,10081570,12300987365
6,37,910713,6037910713,9107.13,Census Tract,G5020,S,1994639,1602,34.5770039,-118.0366123,1400000US06037910713,9107.13,Los Angeles County,6310,6310,2020,1996243.253,0.505910687,10081570,12300987365
6,37,920045,6037920045,9200.45,Census Tract,G5020,S,1869924,0,34.4533926,-118.5168986,1400000US06037920045,9200.45,Los Angeles County,4404,4404,2020,1869927.189,0.505910687,10081570,12300987365
6,37,980001,6037980001,9800.01,Census Tract,G5020,S,2314971,0,34.1997155,-118.3575364,1400000US06037980001,9800.01,Los Angeles County,0,0,2020,2314972.535,0.505910687,10081570,12300987365
6,37,311600,6037311600,3116,Census Tract,G5020,S,2809329,6146,34.1531211,-118.3390315,1400000US06037311600,3116,Los Angeles County,NA,NA,2020,2815475.833,0.505910687,10081570,12300987365
6,37,310800,6037310800,3108,Census Tract,G5020,S,2136456,8521,34.1741488,-118.3221829,1400000US06037310800,3108,Los Angeles County,5124,5124,2020,2144972.392,0.505910687,10081570,12300987365
6,37,980004,6037980004,9800.04,Census Tract,G5020,S,44631000,586619,34.6205916,-118.091742,1400000US06037980004,9800.04,Los Angeles County,0,0,2020,45217614.41,0.505910687,10081570,12300987365
6,37,262706,6037262706,2627.06,Census Tract,G5020,S,2303894,525442,34.0351983,-118.5245644,1400000US06037262706,2627.06,Los Angeles County,3692,3692,2020,2829340.119,0.505910687,10081570,12300987365
6,37,408212,6037408212,4082.12,Census Tract,G5020,S,2815221,35899,33.994422,-117.8795586,1400000US06037408212,4082.12,Los Angeles County,4985,4985,2020,2851117.414,0.505910687,10081570,12300987365
6,37,408722,6037408722,4087.22,Census Tract,G5020,S,2105580,0,33.9700245,-117.9023476,1400000US06037408722,4087.22,Los Angeles County,4470,4470,2020,2105585.515,0.505910687,10081570,12300987365
6,37,701304,6037701304,7013.04,Census Tract,G5020,S,2078812,243781,34.0293136,-118.5076229,1400000US06037701304,7013.04,Los Angeles County,6459,6459,2020,2322594.413,0.505910687,10081570,12300987365
6,37,462500,6037462500,4625,Census Tract,G5020,S,2422830,144779,34.1655638,-118.1005901,1400000US06037462500,4625,Los Angeles County,6538,6538,2020,2567605.22,0.505910687,10081570,12300987365
6,37,700600,6037700600,7006,Census Tract,G5020,S,5682173,2279,34.0892642,-118.4021007,1400000US06037700600,7006,Los Angeles County,5563,5563,2020,5684450.35,0.505910687,10081570,12300987365
6,37,920033,6037920033,9200.33,Census Tract,G5020,S,3439059,1532,34.460379,-118.4315904,1400000US06037920033,9200.33,Los Angeles County,NA,NA,2020,3440589.668,0.505910687,10081570,12300987365
6,37,920042,6037920042,9200.42,Census Tract,G5020,S,3760512,0,34.3970572,-118.4712308,1400000US06037920042,9200.42,Los Angeles County,6604,6604,2020,3760509.018,0.505910687,10081570,12300987365
6,37,700700,6037700700,7007,Census Tract,G5020,S,3530190,0,34.0805198,-118.4165576,1400000US06037700700,7007,Los Angeles County,3534,3534,2020,3530192.215,0.505910687,10081570,12300987365
6,37,900704,6037900704,9007.04,Census Tract,G5020,S,5172162,6357,34.6528581,-118.1345977,1400000US06037900704,9007.04,Los Angeles County,3055,3055,2020,5178516.827,0.505910687,10081570,12300987365
6,37,101400,6037101400,1014,Census Tract,G5020,S,6310056,0,34.2428521,-118.2941612,1400000US06037101400,1014,Los Angeles County,3246,3246,2020,6310053.128,0.505910687,10081570,12300987365
6,111,4600,6111004600,46,Census Tract,G5020,S,17055790,3407053,34.1061415,-119.1161812,1400000US06111004600,46,Ventura County,2109,2109,2020,20462906.75,1.49877171,847263,5714971190
6,107,1502,6107001502,15.02,Census Tract,G5020,S,12859000,0,36.285001,-119.1467114,1400000US06107001502,15.02,Tulare County,5695,5695,2020,12858993.91,1.326759054,461898,12531102331
6,107,600,6107000600,6,Census Tract,G5020,S,57979082,0,36.4957832,-119.259301,1400000US06107000600,6,Tulare County,7449,7449,2020,57979084.65,1.326759054,461898,12531102331
6,107,1602,6107001602,16.02,Census Tract,G5020,S,48881470,0,36.2795602,-119.2187114,1400000US06107001602,16.02,Tulare County,5966,5966,2020,48881452.83,1.326759054,461898,12531102331
6,107,202,6107000202,2.02,Census Tract,G5020,S,122717442,0,36.6023032,-119.2556351,1400000US06107000202,2.02,Tulare County,2170,2170,2020,122717435,1.326759054,461898,12531102331
6,107,702,6107000702,7.02,Census Tract,G5020,S,2478334,0,36.42019,-119.1003593,1400000US06107000702,7.02,Tulare County,6281,6281,2020,2478329.978,1.326759054,461898,12531102331
6,107,4400,6107004400,44,Census Tract,G5020,S,10427650,0,35.8758839,-119.265395,1400000US06107004400,44,Tulare County,NA,NA,2020,10427650.55,1.326759054,461898,12531102331
6,107,3200,6107003200,32,Census Tract,G5020,S,307722363,13713,36.0561365,-119.33764239999999,1400000US06107003200,32,Tulare County,NA,NA,2020,307736061,1.326759054,461898,12531102331
6,107,4500,6107004500,45,Census Tract,G5020,S,343572350,82605,35.8832816,-118.9810899,1400000US06107004500,45,Tulare County,6305,6305,2020,343655314.5,1.326759054,461898,12531102331
6,107,4200,6107004200,42,Census Tract,G5020,S,384722816,60668,35.9647863,-119.2918483,1400000US06107004200,42,Tulare County,6602,6602,2020,384783574.5,1.326759054,461898,12531102331
6,107,900,6107000900,9,Census Tract,G5020,S,182262949,329326,36.3926764,-119.3857908,1400000US06107000900,9,Tulare County,NA,NA,2020,182592296.7,1.326759054,461898,12531102331
6,111,1101,6111001101,11.01,Census Tract,G5020,S,4119906,1254,34.405977,-119.3004533,1400000US06111001101,11.01,Ventura County,5020,5020,2020,4121157.377,1.49877171,847263,5714971190
6,37,264000,6037264000,2640,Census Tract,G5020,S,1868031,0,34.0545499,-118.4815022,1400000US06037264000,2640,Los Angeles County,3150,3150,2020,1868032.03,0.505910687,10081570,12300987365
6,37,264302,6037264302,2643.02,Census Tract,G5020,S,1689722,0,34.0472023,-118.4768537,1400000US06037264302,2643.02,Los Angeles County,NA,NA,2020,1689722.499,0.505910687,10081570,12300987365
6,37,311700,6037311700,3117,Census Tract,G5020,S,2352871,0,34.1617644,-118.3200887,1400000US06037311700,3117,Los Angeles County,5966,5966,2020,2352873.118,0.505910687,10081570,12300987365
6,37,311802,6037311802,3118.02,Census Tract,G5020,S,811569,12345,34.1710001,-118.3112874,1400000US06037311802,3118.02,Los Angeles County,4266,4266,2020,823917.143,0.505910687,10081570,12300987365
6,37,300502,6037300502,3005.02,Census Tract,G5020,S,1654642,0,34.2110068,-118.2257023,1400000US06037300502,3005.02,Los Angeles County,NA,NA,2020,1654637.157,0.505910687,10081570,12300987365
6,37,300600,6037300600,3006,Census Tract,G5020,S,2167241,36663,34.2064701,-118.2377869,1400000US06037300600,3006,Los Angeles County,NA,NA,2020,2203902.971,0.505910687,10081570,12300987365
